,playerID,FPCT,POS,G,SH,OBP,AB/G,HR/G,SB/G,RBI/G,IBB/G,SF/G,debut,finalGame,weight,servingDays,debutAge,inducted
1375,clemola01,0.9444444444444445,P,19,1.0,0.3333333333333333,0.42105263157894735,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,1971-08-12,1974-10-02,205.0,1147.0,24.627397260273973,N
1376,clenddo01,0.9875969668483108,1B,1362,17.0,0.32836113837095193,3.4126284875183552,0.11674008810572688,0.06607929515418502,0.5007342143906021,0.033773861967694566,0.03450807635829662,1961-09-22,1972-08-05,209.0,3970.0,26.742465753424657,N
1377,clevere01,0.9017823632759662,P,428,25.0,0.23333333333333334,0.5420560747663551,0.0,0.0,0.0397196261682243,0.0,0.002336448598130841,1969-10-01,1981-09-23,195.0,4375.0,21.764383561643836,N
1378,clevete01,0.9624318445065967,P,310,14.0,0.2323943661971831,0.4096774193548387,0.0,0.0,0.035483870967741936,0.0,0.0064516129032258064,1954-04-18,1962-09-30,180.0,3087.0,22.30958904109589,N
1379,clevlbr01,1.0,OF,59,2.0,0.2804878048780488,1.305084745762712,0.05084745762711865,0.0,0.11864406779661017,0.0,0.0,2006-07-30,2010-07-29,205.0,1460.0,23.59178082191781,N
1380,clibust01,0.9714285714285714,C,54,0.0,0.21666666666666667,1.037037037037037,0.037037037037037035,0.0,0.1111111111111111,0.0,0.018518518518518517,1980-05-06,1980-09-24,195.0,141.0,24.361643835616437,N
1381,clinege01,0.9810189397787492,OF,870,26.0,0.3292490118577075,2.6758620689655173,0.005747126436781609,0.08160919540229886,0.2149425287356322,0.008045977011494253,0.016091954022988506,1970-06-28,1979-05-08,170.0,3236.0,24.504109589041096,N
1382,clinety01,0.9898390346075169,OF,892,27.0,0.3036779324055666,2.0560538116591927,0.006726457399103139,0.02466367713004484,0.14013452914798205,0.005605381165919282,0.004484304932735426,1960-09-14,1971-09-26,170.0,4029.0,21.71780821917808,N
1383,clintlo01,0.9791673642588599,OF,691,15.0,0.30752961082910324,3.1157742402315485,0.09406657018813314,0.017366136034732273,0.38929088277858176,0.020260492040520984,0.023154848046309694,1960-04-22,1967-04-30,185.0,2564.0,23.32054794520548,N
1384,clonito01,0.9545028437409008,P,366,39.0,0.20504731861198738,1.6967213114754098,0.030054644808743168,0.00546448087431694,0.1830601092896175,0.0,0.00546448087431694,1961-06-15,1972-07-22,210.0,4055.0,21.46849315068493,N
1385,clontbr01,0.880236305048335,P,272,1.0,0.23076923076923078,0.03676470588235294,0.0,0.0,0.0,0.0,0.0,1995-04-26,2000-04-30,180.0,1831.0,24.33150684931507,N
1386,clossjd01,0.9857831743368819,C,160,5.0,0.32007952286282304,2.79375,0.0625,0.00625,0.3,0.01875,0.0125,2004-06-30,2006-10-01,205.0,823.0,24.512328767123286,N
1387,clostal01,0.9629629629629629,P,21,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1966-04-19,1973-09-30,190.0,2721.0,23.312328767123287,N
1388,cloudke01,0.942857142857143,P,71,0.0,0.0,0.09859154929577464,0.0,0.0,0.0,0.0,0.0,1997-08-09,1999-10-03,200.0,785.0,22.61917808219178,N
1389,clybuda01,1.0,OF,41,0.0,0.2711864406779661,2.658536585365854,0.0975609756097561,0.0,0.1951219512195122,0.0,0.0,1997-09-15,1999-06-02,220.0,625.0,23.720547945205478,N
1390,clydeto01,0.3333333333333333,P,4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1943-05-31,1943-08-01,195.0,62.0,20.424657534246574,N
1391,coachpe01,0.9583333333333334,3B,16,1.0,0.3541666666666667,2.8125,0.0,0.0,0.3125,0.0,0.0,1990-08-18,1990-10-03,175.0,46.0,29.646575342465752,N
1392,coangi01,0.9819524792199171,OF,918,27.0,0.31570563873845175,3.133986928104575,0.042483660130718956,0.09041394335511982,0.3028322440087146,0.0,0.002178649237472767,1946-04-27,1956-04-25,180.0,3651.0,24.334246575342465,N
1393,coateji01,0.9397391497391497,P,247,19.0,0.16766467065868262,0.6477732793522267,0.0,0.0,0.02834008097165992,0.0,0.0,1956-09-21,1967-09-30,192.0,4026.0,24.73972602739726,N
1394,coatsbu01,0.9841269841269842,OF,46,0.0,0.24193548387096775,1.2391304347826086,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.0,0.021739130434782608,2006-08-22,2008-04-11,200.0,598.0,24.654794520547945,N
1395,cochrda01,0.9015212252030013,3B,218,4.0,0.2939068100358423,2.3577981651376145,0.03669724770642202,0.0045871559633027525,0.19724770642201836,0.0045871559633027525,0.0045871559633027525,1986-09-02,1992-07-30,180.0,2158.0,23.684931506849313,N
1396,coffeto01,0.9675925925925924,P,461,3.0,0.0,0.015184381778741865,0.0,0.0,0.0,0.0,0.0,2005-04-19,2012-07-02,240.0,2631.0,25.315068493150687,N
1397,coffiiv01,1.0,SS,23,0.0,0.2835820895522388,2.608695652173913,0.0,0.043478260869565216,0.2608695652173913,0.0,0.043478260869565216,2000-07-15,2000-09-20,190.0,67.0,23.55068493150685,N
1398,coffmke01,0.9710144927536232,P,32,1.0,0.23076923076923078,1.15625,0.0,0.0,0.125,0.0,0.0,1987-09-05,1990-10-01,175.0,1122.0,22.69041095890411,N
1399,coggida01,0.9333333333333332,P,60,4.0,0.09803921568627451,0.8,0.0,0.0,0.016666666666666666,0.0,0.0,2000-06-23,2002-08-28,195.0,796.0,24.493150684931507,N
1400,coggifr01,0.9587053571428572,2B,87,2.0,0.24904214559386972,2.839080459770115,0.011494252873563218,0.022988505747126436,0.1724137931034483,0.022988505747126436,0.022988505747126436,1967-09-10,1972-07-30,187.0,1785.0,23.706849315068492,N
1401,coggiri01,0.9914671432005003,OF,342,26.0,0.31244635193133047,3.1666666666666665,0.03508771929824561,0.14619883040935672,0.2631578947368421,0.014619883040935672,0.014619883040935672,1972-08-29,1976-07-07,170.0,1408.0,22.673972602739727,N
1402,cohenhy01,1.0,P,7,0.0,0.25,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1955-04-17,1955-06-02,220.0,46.0,24.306849315068494,N
1403,cokerji01,0.989178280240953,C,233,7.0,0.29923664122137406,2.540772532188841,0.06866952789699571,0.004291845493562232,0.30042918454935624,0.030042918454935622,0.017167381974248927,1958-09-11,1967-09-12,195.0,3288.0,22.70958904109589,N
1404,colanmi01,0.9929078014184397,OF,71,1.0,0.3046875,1.6338028169014085,0.028169014084507043,0.0,0.11267605633802817,0.0,0.0,1999-06-13,2002-05-02,185.0,1054.0,23.46301369863014,N
1405,colavro01,0.9783729370231898,OF,1841,16.0,0.3592734986079809,3.532319391634981,0.20315046170559478,0.010320478001086366,0.6295491580662683,0.031504617055947856,0.03259098316132537,1955-09-10,1968-09-28,190.0,4767.0,22.704109589041096,N
1406,colbecr01,0.9876623376623377,C,72,2.0,0.2655367231638418,2.263888888888889,0.027777777777777776,0.013888888888888888,0.2916666666666667,0.013888888888888888,0.027777777777777776,1992-04-06,1993-09-29,190.0,541.0,27.279452054794522,N
1407,colbemi01,0.9701176170592548,C,80,4.0,0.27896995708154504,2.8,0.025,0.0,0.35,0.0,0.025,1978-07-18,1979-09-29,205.0,438.0,23.55890410958904,N
1408,colbena01,0.9865044315911824,1B,1004,10.0,0.32156760965481446,3.408366533864542,0.17231075697211157,0.05179282868525897,0.5179282868525896,0.054780876494023904,0.0249003984063745,1966-04-14,1976-10-01,205.0,3823.0,20.295890410958904,N
1409,colbevi01,0.9304426377597109,P,98,3.0,0.21818181818181817,0.5204081632653061,0.0,0.0,0.0,0.0,0.0,1970-05-19,1972-09-16,200.0,851.0,25.394520547945206,N
1410,colboji01,0.960585650275674,P,302,3.0,0.10526315789473684,0.18211920529801323,0.0,0.0,0.0033112582781456954,0.0,0.0,1969-07-13,1978-10-01,190.0,3367.0,23.545205479452054,N
1411,colbrgr01,0.9921835377516082,1B,992,2.0,0.33842070338420704,2.7913306451612905,0.09879032258064516,0.029233870967741934,0.4254032258064516,0.011088709677419355,0.02620967741935484,1992-07-09,2004-06-28,190.0,4372.0,23.534246575342465,N
1412,coleal01,0.9693794502361854,OF,573,19.0,0.35975915704967387,3.0715532286212914,0.008726003490401396,0.2582897033158813,0.20418848167539266,0.013961605584642234,0.015706806282722512,1990-07-27,1996-05-22,170.0,2126.0,25.583561643835615,N
1413,coleda01,0.958994708994709,P,85,1.0,0.25396825396825395,0.7176470588235294,0.03529411764705882,0.0,0.12941176470588237,0.0,0.0,1950-09-09,1955-06-06,175.0,1731.0,20.7013698630137,N
1414,coledi01,0.9770670552950317,2B,456,24.0,0.3222713864306785,2.664473684210526,0.0043859649122807015,0.0043859649122807015,0.23464912280701755,0.0043859649122807015,0.015350877192982455,1951-04-27,1957-07-21,175.0,2277.0,25.334246575342465,N
1415,colemch01,0.9760361057230834,C,201,2.0,0.26627218934911245,2.298507462686567,0.04477611940298507,0.03482587064676617,0.14925373134328357,0.024875621890547265,0.004975124378109453,1961-04-16,1966-04-23,165.0,1833.0,26.306849315068494,N
1416,colemda01,1.0,OF,11,0.0,0.07692307692307693,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,1977-04-13,1977-05-27,195.0,44.0,27.2986301369863,N
1417,colemgo01,0.9874953200305612,1B,773,13.0,0.32355212355212354,3.0840879689521343,0.12677878395860284,0.01164294954721863,0.500646830530401,0.03234152652005175,0.02328589909443726,1959-09-19,1967-05-03,215.0,2783.0,25.731506849315068,N
1418,colemje01,0.98018845707361,2B,723,46.0,0.340227944280287,2.9308437067773165,0.022130013831258646,0.030428769017980636,0.30013831258644535,0.0027662517289073307,0.0027662517289073307,1949-04-20,1957-09-29,165.0,3084.0,25.317808219178083,N
1419,colemjo04,0.9737223541889091,P,223,22.0,0.22857142857142856,1.6278026905829597,0.017937219730941704,0.004484304932735426,0.11659192825112108,0.0,0.0,1942-09-19,1955-09-07,200.0,4736.0,20.72876712328767,N
1420,colemjo05,0.9350500965652176,P,485,44.0,0.16532258064516128,0.9525773195876288,0.0,0.0,0.04742268041237113,0.0,0.002061855670103093,1965-09-28,1979-09-24,175.0,5109.0,18.753424657534246,N
1421,colemmi01,0.9705882352941176,OF,22,1.0,0.2028985507246377,3.0454545454545454,0.045454545454545456,0.045454545454545456,0.4090909090909091,0.0,0.045454545454545456,1997-09-01,2001-05-16,180.0,1353.0,22.682191780821917,N
1422,colemra01,0.9710126600676354,OF,559,21.0,0.31791600212652843,3.0930232558139537,0.03577817531305903,0.03398926654740608,0.3559928443649374,0.0,0.0,1947-04-22,1952-09-26,170.0,1984.0,25.32054794520548,N
1423,colemri01,0.9524201288907171,P,95,5.0,0.1232876712328767,0.7263157894736842,0.0,0.0,0.0,0.0,0.0,1955-08-15,1960-05-05,185.0,1725.0,24.635616438356163,N
1424,colemvi01,0.9770697230697044,OF,1371,48.0,0.32370820668693007,3.9431072210065645,0.020423048869438368,0.5485047410649161,0.2523705324580598,0.0087527352297593,0.0175054704595186,1985-04-18,1997-04-14,170.0,4379.0,24.30958904109589,N
1425,colesch01,1.0,OF,5,0.0,0.3076923076923077,2.2,0.0,0.0,0.4,0.0,0.0,1958-09-19,1958-09-28,180.0,9.0,27.734246575342464,N
1426,colesda01,0.9897836868607787,OF,957,25.0,0.3067542213883677,3.0208986415882966,0.07836990595611286,0.02089864158829676,0.3845350052246604,0.012539184952978056,0.03657262277951933,1983-09-04,1997-05-22,185.0,5009.0,21.687671232876713,N
1427,colest01,1.0,SS,9,0.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1991-09-05,1991-10-06,175.0,31.0,25.693150684931506,N
1428,coletch01,1.0,OF,14,0.0,0.3225806451612903,2.142857142857143,0.07142857142857142,0.0,0.5,0.0,0.0,1972-08-15,1972-10-01,190.0,47.0,28.64109589041096,N
1429,colevi01,1.0,P,8,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1992-06-06,1992-07-09,160.0,33.0,24.446575342465753,N
1430,colinal01,1.0,C,2,0.0,0.2,2.5,0.0,0.0,0.5,0.0,0.0,2006-09-18,2006-09-24,210.0,6.0,25.72876712328767,N
1431,collida02,0.98017728614583,OF,1701,64.0,0.3380488701083961,2.8847736625514404,0.0188124632569077,0.23221634332745444,0.2192827748383304,0.00940623162845385,0.018224573780129337,1975-06-07,1990-10-03,175.0,5597.0,23.446575342465753,N
1432,collido01,1.0,P,44,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1977-05-04,1980-07-04,195.0,1157.0,25.356164383561644,N
1433,collijo01,0.9832626809796765,1B,908,22.0,0.3502613890963405,2.564977973568282,0.0947136563876652,0.02973568281938326,0.3623348017621145,0.006607929515418502,0.007709251101321586,1948-09-25,1957-09-29,185.0,3291.0,26.75068493150685,N
1434,collike01,0.9572612359550561,3B,201,5.0,0.24514563106796117,1.9303482587064678,0.029850746268656716,0.004975124378109453,0.1691542288557214,0.014925373134328358,0.01990049751243781,1965-09-01,1971-09-29,180.0,2219.0,19.67945205479452,N
1435,collilo01,0.9952380952380953,OF,315,6.0,0.31722428748451054,2.2634920634920634,0.025396825396825397,0.0380952380952381,0.24761904761904763,0.022222222222222223,0.031746031746031744,1997-06-28,2004-09-30,170.0,2651.0,24.504109589041096,N
1436,colluja01,0.9623737373737375,P,171,10.0,0.3208955223880597,0.6900584795321637,0.005847953216374269,0.0,0.07602339181286549,0.0,0.011695906432748537,1951-09-21,1962-08-23,160.0,3989.0,24.736986301369864,N
1437,colmafr01,0.9948051948051948,OF,271,2.0,0.2909967845659164,2.107011070110701,0.055350553505535055,0.0,0.39114391143911437,0.0,0.0,1942-09-12,1947-08-03,186.0,1786.0,24.71232876712329,N
1438,colomje01,0.8683600713012478,P,341,1.0,0.0,0.005865102639296188,0.0,0.0,0.0,0.0,0.0,2001-06-21,2010-05-30,240.0,3265.0,24.484931506849314,N
1439,coloncr01,0.9464285714285714,SS,14,1.0,0.1891891891891892,2.5714285714285716,0.0,0.0,0.07142857142857142,0.0,0.0,1992-09-18,1992-10-04,180.0,16.0,23.72876712328767,N
1440,colonro01,0.9038461538461539,P,124,1.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,2004-08-21,2012-06-22,245.0,2862.0,25.654794520547945,N
1441,colucbo01,0.9934134542705971,OF,370,21.0,0.3047696038803557,2.9594594594594597,0.07027027027027027,0.0891891891891892,0.3081081081081081,0.013513513513513514,0.016216216216216217,1973-04-15,1978-07-28,183.0,1930.0,22.301369863013697,N
1442,combsme01,0.9743961026432568,SS,140,7.0,0.3142857142857143,2.5785714285714287,0.014285714285714285,0.0,0.17857142857142858,0.0,0.0,1947-09-12,1952-09-28,172.0,1843.0,28.715068493150685,N
1443,combspa01,1.0,P,56,8.0,0.20588235294117646,1.6964285714285714,0.0,0.017857142857142856,0.07142857142857142,0.0,0.0,1989-09-05,1992-07-07,200.0,1036.0,23.693150684931506,N
1444,comeljo01,1.0,P,7,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1945-04-19,1945-05-29,190.0,40.0,29.317808219178083,N
1445,comerst01,0.9552282294608362,P,176,1.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,0.0,1978-04-15,1984-09-15,195.0,2345.0,24.301369863013697,N
1446,comerwa01,0.9880912052117263,OF,316,7.0,0.33125,2.1740506329113924,0.05063291139240506,0.06962025316455696,0.2120253164556962,0.006329113924050633,0.015822784810126583,1967-09-17,1972-08-02,175.0,1781.0,23.726027397260275,N
1447,commaji01,0.9285714285714286,3B,14,0.0,0.24,1.6428571428571428,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,1954-06-20,1955-09-20,200.0,457.0,26.484931506849314,N
1448,comptmi01,0.9858156028368794,C,47,0.0,0.2396694214876033,2.3404255319148937,0.02127659574468085,0.0,0.14893617021276595,0.06382978723404255,0.0,1970-04-17,1970-08-30,180.0,135.0,26.30958904109589,N
1449,comstke01,0.9547619047619048,P,144,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,1984-04-03,1991-08-05,174.0,2680.0,29.273972602739725,N
1450,conatcl01,0.9626562599149693,OF,143,3.0,0.35224586288416077,2.629370629370629,0.04195804195804196,0.0,0.2727272727272727,0.0,0.0,1948-04-21,1949-07-14,182.0,449.0,27.32054794520548,N
1451,conceda01,0.9588767398043492,SS,2488,74.0,0.3222872674053941,3.5060289389067525,0.040594855305466235,0.1290192926045016,0.38183279742765275,0.03737942122186495,0.03456591639871383,1970-04-06,1988-09-15,155.0,6737.0,22.276712328767122,N
1452,conceon01,0.9342450794813866,SS,390,26.0,0.27782805429864255,2.669230769230769,0.007692307692307693,0.0641025641025641,0.20512820512820512,0.0,0.015384615384615385,1980-08-30,1987-04-07,160.0,2411.0,23.676712328767124,N
1453,condera01,0.8888888888888888,3B,14,0.0,0.15789473684210525,1.1428571428571428,0.0,0.0,0.07142857142857142,0.0,0.0,1962-07-17,1962-08-14,172.0,28.0,28.55890410958904,N
1454,condrcl01,0.9833333333333334,P,179,0.0,0.12,0.13966480446927373,0.0,0.0,0.0,0.0,0.0,2002-08-28,2009-10-04,195.0,2594.0,27.673972602739727,N
1455,coneda01,0.9512361997690799,P,451,38.0,0.19212962962962962,0.9135254988913526,0.0,0.0,0.04878048780487805,0.0,0.0022172949002217295,1986-06-08,2003-05-28,180.0,6198.0,23.44931506849315,N
1456,conigbi01,0.9737969000417135,OF,347,6.0,0.31062449310624496,3.2564841498559076,0.11527377521613832,0.025936599423631124,0.3688760806916426,0.01440922190201729,0.025936599423631124,1969-04-11,1973-09-30,180.0,1633.0,22.29041095890411,N
1457,conigto01,0.9797946782804582,OF,876,19.0,0.3272676371780515,3.6769406392694064,0.18949771689497716,0.0228310502283105,0.589041095890411,0.0319634703196347,0.03538812785388128,1964-04-16,1975-06-12,185.0,4074.0,19.301369863013697,N
1458,coninje01,0.9871694897718449,OF,2024,9.0,0.3466289243437983,3.4372529644268774,0.10573122529644269,0.0266798418972332,0.5291501976284585,0.022727272727272728,0.050889328063241104,1990-09-16,2007-09-30,205.0,6223.0,24.723287671232878,N
1459,conlebo01,1.0,P,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1958-09-11,1958-09-16,188.0,5.0,24.70958904109589,N
1460,conlege01,0.9476566807906521,P,276,31.0,0.20320855614973263,1.9855072463768115,0.018115942028985508,0.0,0.16304347826086957,0.0,0.014492753623188406,1952-04-17,1963-09-21,225.0,4174.0,22.306849315068494,N
1461,connafr02,0.9878048780487805,3B,58,2.0,0.32867132867132864,2.103448275862069,0.05172413793103448,0.0,0.25862068965517243,0.0,0.017241379310344827,1983-09-09,1985-07-02,210.0,662.0,25.704109589041096,N
1462,connebi01,0.875,P,25,0.0,0.3181818181818182,0.76,0.0,0.0,0.12,0.0,0.0,1945-08-22,1953-06-16,175.0,2855.0,20.65205479452055,N
1463,connobi01,1.0,P,26,1.0,0.75,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1966-05-03,1968-08-28,180.0,848.0,25.350684931506848,N
1464,connoch01,0.9837728194726166,1B,67,1.0,0.2803738317757009,3.014925373134328,0.029850746268656716,0.05970149253731343,0.26865671641791045,0.0,0.0,1949-05-01,1951-09-30,190.0,882.0,28.34794520547945,N
1465,connoed02,0.9166666666666667,P,42,3.0,0.2,0.6904761904761905,0.0,0.0,0.047619047619047616,0.0,0.0,1964-04-19,1967-09-05,190.0,1234.0,25.315068493150687,N
1466,conroti01,0.7119047619047619,P,136,10.0,0.14893617021276595,0.3235294117647059,0.0,0.0,0.04411764705882353,0.0,0.0,1978-06-23,1987-06-16,178.0,3280.0,18.487671232876714,N
1467,consobi01,0.9606617330356693,2B,603,18.0,0.31524163568773234,1.9535655058043118,0.014925373134328358,0.014925373134328358,0.13764510779436154,0.004975124378109453,0.004975124378109453,1953-04-20,1962-09-30,180.0,3450.0,19.312328767123287,N
1468,constji01,0.9722222222222223,P,56,1.0,0.35,0.30357142857142855,0.0,0.0,0.0,0.0,0.0,1956-06-24,1963-04-27,185.0,2498.0,23.493150684931507,N
1469,consusa01,0.975076217176824,P,251,22.0,0.20614035087719298,0.8685258964143426,0.0,0.0,0.07171314741035857,0.0,0.0,1950-06-10,1957-05-28,165.0,2544.0,30.46027397260274,N
1470,contija01,0.9644878061739546,OF,182,5.0,0.29605263157894735,2.3076923076923075,0.03296703296703297,0.038461538461538464,0.25824175824175827,0.016483516483516484,0.005494505494505495,2000-06-29,2004-07-18,180.0,1480.0,25.50958904109589,N
1471,conyehe01,1.0,1B,7,0.0,0.4,1.2857142857142858,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,1950-04-18,1950-10-01,210.0,166.0,29.312328767123287,N
1472,coogada02,0.9797297297297297,1B,53,0.0,0.33783783783783783,2.4339622641509435,0.018867924528301886,0.0,0.24528301886792453,0.0,0.0,1950-04-22,1950-07-05,190.0,74.0,20.317808219178083,N
1473,cookaa01,0.9479160777535642,P,272,67.0,0.19950738916256158,1.4044117647058822,0.0,0.0,0.06985294117647059,0.0,0.003676470588235294,2002-08-10,2012-09-28,215.0,3702.0,23.621917808219177,N
1474,cookcl01,0.9502087242227191,3B,163,6.0,0.2540792540792541,2.441717791411043,0.04294478527607362,0.012269938650306749,0.2147239263803681,0.03680981595092025,0.012269938650306749,1959-09-09,1963-07-10,185.0,1400.0,23.704109589041096,N
1475,cookde01,0.9452241715399611,P,669,9.0,0.2831858407079646,0.16442451420029897,0.0029895366218236174,0.0,0.013452914798206279,0.0,0.0,1988-09-12,2002-09-18,185.0,5119.0,26.715068493150685,N
1476,cookest01,0.9668181818181818,P,104,20.0,0.14450867052023122,1.6442307692307692,0.0,0.0,0.0673076923076923,0.0,0.009615384615384616,1992-07-28,1998-04-02,225.0,2074.0,22.586301369863012,N
1477,cookro02,0.873015873015873,P,49,1.0,0.2692307692307692,0.5102040816326531,0.0,0.0,0.02040816326530612,0.0,0.0,1970-04-10,1971-09-16,175.0,524.0,23.28767123287671,N
1478,cooksbr01,1.0,OF,25,1.0,0.19047619047619047,1.6,0.0,0.04,0.2,0.0,0.0,1995-08-12,1999-06-13,200.0,1401.0,26.627397260273973,N
1479,coolbmi01,0.9857142857142858,3B,44,1.0,0.25555555555555554,1.8636363636363635,0.045454545454545456,0.0,0.1590909090909091,0.0,0.0,2001-07-16,2002-07-07,185.0,356.0,29.55890410958904,N
1480,coolbsc01,0.9629726890756303,3B,167,9.0,0.2809224318658281,2.586826347305389,0.04790419161676647,0.005988023952095809,0.24550898203592814,0.011976047904191617,0.023952095808383235,1989-09-02,1994-08-11,185.0,1804.0,23.684931506849313,N
1481,coombda01,0.9802721088435374,P,144,9.0,0.18095238095238095,0.6944444444444444,0.0,0.0,0.034722222222222224,0.0,0.0,1963-09-27,1971-07-23,200.0,2856.0,21.75068493150685,N
1482,coomero01,0.9956212650728075,1B,911,1.0,0.3129440840284214,3.313940724478595,0.10098792535675083,0.014270032930845226,0.49286498353457736,0.015367727771679473,0.03512623490669594,1995-08-01,2003-09-28,195.0,2980.0,29.6,N
1483,coopebr01,0.9764705882352942,P,42,0.0,0.1111111111111111,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1999-09-07,2005-09-28,175.0,2213.0,25.698630136986303,N
1484,coopece01,0.9912719666490378,1B,1896,46.0,0.3366273913594324,3.8760548523206753,0.1271097046413502,0.0469409282700422,0.5933544303797469,0.041666666666666664,0.041666666666666664,1971-09-08,1987-07-12,165.0,5786.0,22.698630136986303,N
1485,coopeda01,0.9797605686494575,1B,72,0.0,0.30973451327433627,2.9305555555555554,0.08333333333333333,0.0,0.3194444444444444,0.0,0.027777777777777776,2011-04-29,2012-08-22,200.0,481.0,24.339726027397262,N
1486,coopega01,1.0,OF,21,0.0,0.0,0.09523809523809523,0.0,0.09523809523809523,0.0,0.0,0.0,1980-08-25,1980-10-05,175.0,41.0,24.665753424657535,N
1487,coopega02,0.8333333333333334,3B,9,0.0,0.3684210526315789,1.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.0,1991-09-15,1991-10-06,200.0,21.0,27.723287671232878,N
1488,coopepa01,1.0,P,14,0.0,0.25,1.1428571428571428,0.0,0.0,0.21428571428571427,0.0,0.0,1946-05-11,1947-09-06,180.0,483.0,29.375342465753423,N
1489,coopesc01,0.9547958045390662,3B,592,9.0,0.3374567046016823,3.04222972972973,0.05574324324324324,0.011824324324324325,0.3564189189189189,0.033783783783783786,0.02702702702702703,1990-09-05,1997-09-28,200.0,2580.0,23.693150684931506,N
1490,coppiro01,0.888888888888889,P,82,1.0,0.125,0.0975609756097561,0.0,0.0,0.012195121951219513,0.0,0.0,1996-06-11,2001-10-04,245.0,1941.0,22.457534246575342,N
1491,coquitr01,0.9513888888888888,3B,51,1.0,0.30578512396694213,2.1176470588235294,0.0196078431372549,0.0196078431372549,0.23529411764705882,0.0,0.0196078431372549,1999-09-07,2000-10-01,165.0,390.0,25.698630136986303,N
1492,coraal01,0.9763112796764353,2B,1273,61.0,0.3097768331562168,2.6771406127258444,0.02749410840534171,0.036920659858601726,0.2246661429693637,0.025923016496465043,0.014139827179890024,1998-06-07,2011-09-28,200.0,4861.0,23.446575342465753,N
1493,corajo01,0.9727636631709776,2B,1119,84.0,0.34779499404052444,3.3369079535299373,0.02680965147453083,0.10455764075067024,0.26273458445040215,0.005361930294906166,0.03306523681858802,1987-04-06,1998-09-27,150.0,4192.0,22.273972602739725,N
1494,corbiar01,1.0,P,37,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,1991-09-10,1999-07-29,190.0,2879.0,24.706849315068492,N
1495,corbicl01,0.9767577413479053,SS,215,22.0,0.2974963181148748,2.9302325581395348,0.004651162790697674,0.037209302325581395,0.17209302325581396,0.0,0.0,1945-09-23,1949-08-21,170.0,1428.0,30.747945205479454,N
1496,corbira01,0.9180308401276143,P,184,6.0,0.1724137931034483,0.45108695652173914,0.0,0.0,0.021739130434782608,0.0,0.0,1971-04-06,1975-07-28,200.0,1574.0,22.273972602739725,N
1497,corcoro01,0.9705882352941176,P,82,0.0,0.25,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,2003-07-30,2009-07-21,190.0,2183.0,23.59178082191781,N
1498,corcoti01,0.996436042730906,1B,509,8.0,0.34854771784232363,2.06286836935167,0.023575638506876228,0.007858546168958742,0.25147347740667975,0.03143418467583497,0.03536345776031434,1977-05-18,1986-06-06,175.0,3306.0,24.39178082191781,N
1499,corcoti02,1.0,P,40,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2005-06-14,2007-06-08,205.0,724.0,27.46849315068493,N
1500,cordech01,0.9357142857142857,P,314,2.0,0.0,0.01592356687898089,0.0,0.0,0.0,0.0,0.0,2003-08-30,2010-07-09,220.0,2505.0,21.673972602739727,N
1501,cordefr01,0.9720141038871689,P,800,0.0,0.0,0.00375,0.0,0.0,0.0,0.0,0.0,1999-08-02,2012-08-01,245.0,4748.0,24.6,N
1502,cordewi01,0.9738268590932453,OF,1247,12.0,0.33008887008040627,3.4570970328789095,0.09783480352846832,0.03929430633520449,0.4538893344025662,0.028067361668003207,0.026463512429831595,1992-07-24,2005-07-18,185.0,4742.0,21.575342465753426,N
1503,cordofr01,0.941227809487869,P,166,17.0,0.15767634854771784,1.391566265060241,0.0,0.0,0.04819277108433735,0.0,0.0,1996-04-02,2000-08-08,190.0,1589.0,24.268493150684932,N
1504,cordoma01,0.9796813766021013,OF,952,2.0,0.3437744714173845,3.591386554621849,0.12815126050420167,0.059873949579831935,0.5672268907563025,0.01680672268907563,0.03466386554621849,1995-04-26,2003-04-21,200.0,2917.0,26.33150684931507,N
