,playerID,ERA,WHIP,W-L,G,debut,finalGame,weight,servingDays,debutAge,inducted
1266,gardnma01,4.7130769230769225,1.34869663770306,0.5156249999999999,350,1989-05-16,2001-10-07,190.0,4527.0,27.389041095890413,N
1267,gardnro01,4.724000000000001,1.444108761329305,0.43749999999999994,111,1965-09-01,1973-07-13,176.0,2872.0,21.682191780821917,N
1268,gardnwe01,5.454444444444444,1.488205861329521,0.37499999999999994,189,1984-07-29,1991-08-03,197.0,2561.0,23.589041095890412,N
1269,garibbo01,2.0100000000000002,1.4810126582278482,0.0,15,1962-07-15,1969-10-01,210.0,2635.0,20.54794520547945,N
1270,garibda01,6.03,1.7008928571428572,0.2,30,2000-04-09,2000-09-16,154.0,160.0,27.28767123287671,N
1271,garlawa01,4.49,1.3557692307692308,0.4545454545454546,190,1973-09-13,1981-09-25,195.0,2934.0,23.715068493150685,N
1272,garmami01,4.588,1.4135280553420446,0.4489795918367347,303,1969-09-22,1978-09-29,195.0,3294.0,20.736986301369864,N
1273,garregr01,1.845,1.308,0.4166666666666667,34,1970-04-24,1971-04-18,200.0,359.0,23.326027397260273,N
1274,garresc01,4.672,1.2800555941626128,0.5655737704918034,370,1982-10-02,1991-06-10,195.0,3173.0,21.764383561643836,N
1275,garvene01,3.768,1.3530678148546822,0.45104895104895104,458,1948-04-28,1961-06-04,180.0,4785.0,23.336986301369862,N
1276,garvije01,4.241666666666666,1.4306930693069306,0.3278688524590164,196,1977-04-10,1982-09-29,195.0,1998.0,22.28767123287671,N
1277,gassach01,5.12,1.5471349353049906,0.35714285714285715,39,1944-09-25,1946-09-20,210.0,725.0,26.75068493150685,N
1278,gassnda01,5.87,1.3043478260869565,1.0,2,2005-04-16,2005-04-21,190.0,5.0,27.306849315068494,N
1279,gatewau01,2.915,1.3065420560747665,0.47058823529411764,76,1963-09-11,1970-07-08,170.0,2492.0,25.70958904109589,N
1280,gearyge01,4.522857142857143,1.3861480075901327,0.6153846153846153,287,2003-08-27,2009-05-13,180.0,2086.0,27.671232876712327,N
1281,gebhabo01,5.3566666666666665,2.0,0.25,31,1971-08-02,1974-09-03,210.0,1128.0,28.602739726027398,N
1282,gebripe01,4.48,1.4170854271356783,0.4,27,1947-05-06,1947-09-24,170.0,141.0,24.35890410958904,N
1283,geerjo01,4.3149999999999995,1.365038560411311,0.2727272727272727,24,2008-08-30,2009-07-27,195.0,331.0,25.67945205479452,N
1284,geiseda01,3.5,1.4664536741214058,0.5,131,1978-06-13,1985-05-18,210.0,2531.0,23.46301369863014,N
1285,geishve01,4.65,1.2580645161290323,0.5,11,1969-08-26,1969-10-02,215.0,37.0,23.665753424657535,N
1286,gelnajo01,6.81,1.3328509406657019,0.33333333333333337,112,1964-08-04,1971-04-30,185.0,2460.0,21.605479452054794,N
1287,gentrga01,3.4400000000000004,1.2618168389955688,0.4842105263157895,158,1969-04-10,1975-05-06,170.0,2217.0,23.28767123287671,N
1288,gentrru01,21.324,1.5843621399176955,0.43333333333333335,48,1943-09-10,1948-05-09,180.0,1703.0,25.706849315068492,N
1289,georgch02,6.3825,1.6643258426966292,0.4117647058823529,47,2001-07-26,2004-09-30,200.0,1162.0,22.58082191780822,N
1290,gerarda01,4.91,1.6193181818181819,0.4,39,1962-04-10,1962-09-29,205.0,172.0,26.29041095890411,N
1291,gerharu01,7.07,1.7102803738317756,0.6666666666666666,23,1974-07-27,1974-09-24,175.0,59.0,24.583561643835615,N
1292,gerheal01,4.678,1.4774494556765163,0.3333333333333333,152,1943-04-24,1948-10-03,190.0,1989.0,26.326027397260273,N
1293,gerkist01,3.62,1.3627450980392157,0.0,21,1945-05-13,1945-08-10,162.0,89.0,33.38630136986301,N
1294,germafr01,3.69,1.7268907563025209,0.5624999999999999,155,2002-09-07,2008-05-20,260.0,2082.0,22.698630136986303,N
1295,gervasa01,7.205,1.3378378378378377,0.3333333333333333,35,2009-08-14,2010-05-03,175.0,262.0,24.632876712328766,N
1296,getteal01,6.382222222222222,1.3903767589650478,0.45783132530120485,189,1945-04-20,1955-09-12,200.0,3797.0,28.317808219178083,N
1297,ghelfto01,3.14,1.4651162790697674,0.5,3,1983-09-01,1983-09-13,185.0,12.0,22.67945205479452,N
1298,giallbo01,3.76,1.6708860759493671,0.5,8,1958-06-21,1958-07-27,175.0,36.0,21.482191780821918,N
1299,gibbojo01,7.194,1.3102113724322717,0.4841269841269842,424,1960-04-17,1972-07-11,200.0,4468.0,25.30958904109589,N
1300,gibsobo01,3.1458823529411766,1.1881060671071828,0.5905882352941176,596,1959-04-15,1975-09-03,189.0,5985.0,24.301369863013697,Y
1301,gibsobo02,3.498,1.5092707045735476,0.39999999999999997,98,1983-04-13,1987-07-25,195.0,1564.0,26.295890410958904,N
1302,gibsopa01,4.432222222222222,1.4479041916167665,0.47826086956521746,319,1988-04-08,1996-05-27,165.0,2971.0,28.28767123287671,N
1303,gideobr01,5.196666666666666,1.4173228346456692,0.16666666666666666,34,1987-07-05,1990-04-10,200.0,1010.0,24.523287671232875,N
1304,gielpa01,11.971428571428572,1.651872399445215,0.5499999999999999,105,1954-07-10,1961-06-02,185.0,2519.0,22.53698630136986,N
1305,gieseda01,4.556666666666667,1.2589285714285714,0.1111111111111111,35,2007-09-08,2009-05-15,200.0,615.0,30.704109589041096,N
1306,giggibo01,5.0675,1.7790697674418605,0.75,30,1959-04-18,1962-07-24,200.0,1193.0,26.30958904109589,N
1307,gilbejo02,6.709999999999999,1.741935483870968,0.25,43,1972-04-30,1973-07-15,167.0,441.0,20.34246575342466,N
1308,gilbrbi01,11.5,1.8165137614678897,0.6666666666666666,14,1971-06-25,1974-05-12,180.0,1052.0,24.495890410958904,N
1309,gilfija01,7.71,1.9591836734693877,1.0,13,2003-05-16,2003-06-29,220.0,44.0,27.389041095890413,N
1310,gillebo01,9.165,1.6062602965403623,0.2777777777777778,58,1944-05-11,1950-05-11,187.0,2191.0,25.375342465753423,N
1311,gilleto02,6.75,1.5,1.0,2,1990-06-07,1990-06-08,185.0,1.0,28.44931506849315,N
1312,gilmole01,7.88,1.625,0.0,1,1944-10-01,1944-10-01,175.0,0.0,27.767123287671232,N
1313,gilsoha01,5.965,1.8157894736842106,0.0,16,1968-04-14,1968-07-27,195.0,104.0,26.301369863013697,N
1314,gintema01,7.505714285714285,1.4827586206896552,0.41666666666666663,96,2000-09-01,2008-08-03,215.0,2893.0,23.682191780821917,N
1315,gissech01,14.54,2.6538461538461537,0.0,5,2004-08-22,2004-09-26,210.0,35.0,26.65753424657534,N
1316,giustda01,3.63625,1.2955339805825243,0.5181347150259067,686,1962-04-13,1977-09-27,190.0,5646.0,23.295890410958904,N
1317,givenbr01,8.905,1.7225274725274724,0.375,23,1995-06-24,1996-06-26,220.0,368.0,30.495890410958904,N
1318,gladdfr01,3.7415384615384615,1.312811980033278,0.5853658536585366,450,1961-07-01,1973-06-02,220.0,4354.0,25.515068493150686,N
1319,glavito02,3.706363636363636,1.3137462235649546,0.6003937007874016,709,1987-08-17,2008-08-14,175.0,7668.0,21.638356164383563,Y
1320,gleatje01,5.1049999999999995,1.4128166915052163,0.3947368421052631,307,1979-07-11,1992-07-20,205.0,4758.0,22.53698630136986,N
1321,glinage01,13.5,2.8125,0.0,2,1994-07-18,1994-07-24,195.0,6.0,25.55890410958904,N
1322,glovega01,4.388,1.4283870967741936,0.5272727272727272,263,1999-09-30,2008-09-29,200.0,3287.0,23.76164383561644,N
1323,glynned01,5.632,1.5566750629722923,0.41379310344827586,175,1975-09-19,1985-05-18,180.0,3529.0,22.72876712328767,N
1324,glynnry01,6.1579999999999995,1.7540500736377025,0.3103448275862069,52,1999-05-16,2005-07-06,195.0,2243.0,25.386301369863013,N
1325,gobblji01,5.732857142857143,1.4942616679418514,0.4888888888888889,247,2003-08-03,2009-07-05,190.0,2163.0,22.6,N
1326,godfrgr01,5.195,1.5869565217391304,0.14285714285714285,10,2011-06-10,2012-05-26,215.0,351.0,27.457534246575342,N
1327,gogolbi01,4.3116666666666665,1.3892215568862276,0.38461538461538464,144,1970-09-03,1975-08-05,190.0,1797.0,23.687671232876713,N
1328,gohrgr01,5.2,1.72992700729927,0.42105263157894735,66,1993-04-07,1996-09-27,205.0,1269.0,26.28219178082192,N
1329,goldeji01,5.4925,1.4855769230769231,0.4090909090909091,75,1960-09-30,1963-04-23,175.0,935.0,24.764383561643836,N
1330,goltzda01,3.9861538461538455,1.3482595195293348,0.509009009009009,356,1972-07-18,1983-06-22,200.0,3991.0,23.55890410958904,N
1331,gomeswa01,5.074285714285715,1.5326086956521738,0.5660377358490566,321,1997-06-13,2002-09-28,215.0,1933.0,24.46301369863014,N
1332,gomezpa01,4.68,1.5822784810126587,0.25,72,1993-04-06,1995-09-30,190.0,907.0,25.279452054794522,N
1333,gomezru01,4.364545454545453,1.3823933975240714,0.46913580246913583,381,1953-04-17,1967-05-02,170.0,5128.0,26.30958904109589,N
1334,gonzadi01,5.51,1.507537688442211,0.6,20,2001-05-01,2004-05-12,200.0,1107.0,23.345205479452055,N
1335,gonzaen01,8.115,1.483370288248337,0.3333333333333333,56,2006-05-28,2011-06-08,225.0,1837.0,24.41917808219178,N
1336,gonzage01,4.02,1.4105960264900663,0.6,38,1988-08-05,1989-09-25,170.0,416.0,26.610958904109587,N
1337,gonzaje01,5.63,1.442374854481956,0.46153846153846156,132,1997-05-27,2006-09-26,200.0,3409.0,22.416438356164385,N
1338,goodan01,5.333333333333333,1.3482142857142858,0.5555555555555556,35,2003-04-18,2005-04-20,170.0,733.0,24.30958904109589,N
1339,goodedw01,4.224999999999999,1.2561294929778626,0.6339869281045752,434,1984-04-07,2000-09-29,190.0,6019.0,20.279452054794522,N
1340,gordobr01,3.74,1.3255813953488373,0.0,5,2008-09-17,2011-06-22,190.0,1008.0,30.731506849315068,N
1341,gordodo01,4.9075,1.4582278481012658,0.2727272727272727,78,1986-04-10,1988-09-29,175.0,903.0,27.29041095890411,N
1342,gordoto01,4.722727272727273,1.359582542694497,0.5227272727272727,893,1988-09-08,2009-05-03,160.0,7542.0,21.7013698630137,N
1343,gorecri01,9.93,1.7647058823529411,0.5,7,1997-09-10,1998-04-17,167.0,219.0,24.706849315068492,N
1344,gorinch01,27.93,1.5,0.0,7,1954-05-29,1955-04-17,165.0,323.0,26.424657534246574,N
1345,gormato02,3.999999999999999,1.3027079303675047,0.5,289,1952-07-16,1959-06-23,190.0,2533.0,27.556164383561644,N
1346,gormato03,4.391249999999999,1.3010920436817472,0.5454545454545454,126,1981-09-02,1987-04-24,194.0,2060.0,24.684931506849313,N
1347,goslimi01,6.5040000000000004,1.8034188034188037,0.4285714285714286,58,2004-09-09,2009-10-03,210.0,1850.0,24.706849315068492,N
1348,gossari01,3.1999999999999997,1.231945467943994,0.5367965367965367,1003,1972-04-16,1994-08-08,180.0,8149.0,21.304109589041097,Y
1349,gottji01,3.7820000000000005,1.3812499999999999,0.43076923076923074,554,1982-04-09,1995-08-03,215.0,4864.0,23.284931506849315,N
1350,gowella01,1.29,0.7142857142857142,0.0,2,1972-09-21,1972-10-04,182.0,13.0,24.73972602739726,N
1351,gozzoma01,9.753333333333332,1.6209677419354838,0.5,48,1989-08-08,1994-08-11,210.0,1829.0,23.616438356164384,N
1352,grabojo02,4.384,1.471658502449265,0.5581395348837209,506,2003-09-14,2011-09-20,205.0,2928.0,25.71780821917808,N
1353,gracefr01,11.25,2.25,0.0,7,2004-04-29,2004-05-11,245.0,12.0,25.34246575342466,N
1354,gracemi02,4.66,1.4510278113663844,0.5,68,1995-09-01,1999-10-01,210.0,1491.0,25.682191780821917,N
1355,grahabi02,1.315,1.125,0.3333333333333333,6,1966-10-02,1967-09-29,217.0,362.0,29.76986301369863,N
1356,grahejo01,4.5371428571428565,1.581182348043297,0.4230769230769231,187,1990-08-04,1999-10-01,196.0,3345.0,23.605479452054794,N
1357,gramlto01,2.7,1.5,0.0,4,1968-04-18,1968-05-21,175.0,33.0,23.30958904109589,N
1358,grangje01,14.59,2.3052631578947365,0.0,27,1993-09-16,1997-04-25,200.0,1317.0,22.723287671232878,N
1359,grangwa01,3.558,1.3042797494780796,0.5,451,1968-06-05,1976-06-25,165.0,2942.0,24.443835616438356,N
1360,grantma01,4.7227272727272736,1.4264091858037578,0.4074074074074074,234,1984-04-27,1993-07-26,195.0,3377.0,21.334246575342465,N
1361,grantmu01,3.605555555555555,1.2864163822525598,0.5492424242424242,667,1958-04-17,1971-09-29,186.0,4913.0,23.306849315068494,N
1362,graperi01,8.886666666666667,1.5294117647058822,0.25,19,1983-05-03,1985-06-29,205.0,788.0,25.350684931506848,N
1363,gratebe01,15.75,2.0,0.0,1,1999-04-09,1999-04-09,165.0,0.0,25.284931506849315,N
1364,gratedo01,9.205,2.2040816326530615,0.5,8,1945-07-06,1946-09-28,180.0,449.0,22.526027397260275,N
1365,graveda01,4.61,1.3954639175257733,0.4942528735632184,520,1996-07-13,2006-05-09,200.0,3587.0,23.545205479452054,N
1366,grayje01,3.546666666666667,1.0931506849315067,0.3636363636363636,96,1988-06-21,1991-07-28,175.0,1132.0,25.487671232876714,N
1367,grayje02,5.253333333333333,1.514218009478673,0.7000000000000001,115,2008-09-08,2012-08-26,210.0,1448.0,27.704109589041096,N
1368,grayjo01,5.73,1.8579881656804735,0.18181818181818182,49,1954-07-18,1958-07-16,226.0,1459.0,28.561643835616437,N
1369,grayte01,7.168333333333333,1.4700176366843034,0.44360902255639095,228,1946-05-15,1955-09-08,175.0,3403.0,22.383561643835616,N
1370,grbael01,4.715999999999999,1.4860161591050338,0.45901639344262296,143,1959-07-10,1963-08-04,205.0,1486.0,25.53698630136986,N
1371,greasbi01,13.5,3.0,0.0,3,1954-05-31,1954-06-20,170.0,20.0,30.432876712328767,N
1372,greenbo01,9.31,1.358974358974359,0.3333333333333333,13,1954-04-21,1955-04-21,200.0,365.0,26.32054794520548,N
1373,greenda02,4.9125000000000005,1.5008891523414345,0.47619047619047616,199,1960-06-18,1967-09-12,210.0,2642.0,26.47945205479452,N
1374,greenfr01,3.758,1.440281030444965,0.5625,88,1959-04-15,1964-06-14,190.0,1887.0,26.301369863013697,N
1375,greenja01,6.62,1.981132075471698,0.5,14,2000-07-23,2000-09-29,205.0,68.0,25.575342465753426,N
1376,greense01,4.465,1.5166872682323858,0.45454545454545453,264,2006-05-02,2011-05-04,230.0,1828.0,27.350684931506848,N
1377,greento01,5.358888888888888,1.3248407643312103,0.6031746031746031,122,1989-09-10,1997-07-04,225.0,2854.0,22.706849315068492,N
1378,greenty01,5.657500000000001,1.53125,0.4186046511627907,71,1993-04-09,1998-09-27,185.0,1997.0,23.284931506849315,N
1379,greerke01,2.625,1.5384615384615383,0.3333333333333333,9,1993-09-29,1995-07-17,210.0,656.0,26.76164383561644,N
1380,greggha01,5.957777777777778,1.5090689238210397,0.45454545454545453,203,1943-08-18,1952-08-17,195.0,3287.0,22.64109589041096,N
1381,greifbi01,4.941428571428571,1.4448067070330695,0.3163265306122449,234,1971-07-19,1976-09-24,196.0,1894.0,21.55890410958904,N
1382,greisse01,5.2775,1.520119225037258,0.38461538461538464,42,1998-06-03,2005-06-05,200.0,2559.0,23.435616438356163,N
1383,griffje01,8.7,1.8308823529411766,0.2,10,2003-06-05,2004-07-03,240.0,394.0,25.44109589041096,N
1384,griffmi02,5.122857142857143,1.5122749590834696,0.3181818181818182,67,1979-09-17,1989-06-30,195.0,3574.0,22.723287671232878,N
1385,griffto02,4.472666666666666,1.4558429973238178,0.45029239766081874,408,1969-04-10,1982-05-11,210.0,4779.0,21.28767123287671,N
1386,griggha01,5.02,1.674351585014409,0.1875,107,1956-04-18,1959-09-25,170.0,1255.0,28.315068493150687,N
1387,grillgu01,7.3,2.1639344262295084,0.0,22,1966-04-12,1966-07-16,188.0,95.0,27.295890410958904,N
1388,grillst01,2.705,1.5846501128668171,0.5714285714285714,70,1975-09-19,1979-09-17,170.0,1459.0,26.731506849315068,N
1389,grimbo01,4.664545454545455,1.3663887670030714,0.5980392156862745,268,1954-04-18,1962-05-24,175.0,2958.0,24.30958904109589,N
1390,grimsja01,4.7375,1.5501779359430605,0.42,553,1989-09-08,2006-05-31,180.0,6109.0,22.7013698630137,N
1391,grimsro02,4.300833333333334,1.3063092513893428,0.5560538116591928,346,1971-05-16,1982-09-24,195.0,4149.0,21.383561643835616,N
1392,grissma01,5.370000000000001,1.3753086419753089,0.5108695652173912,356,1946-09-10,1959-06-11,190.0,4657.0,28.70958904109589,N
1393,grobco01,7.83,1.8529411764705883,0.4444444444444444,37,1956-04-22,1956-09-15,180.0,146.0,24.323287671232876,N
1394,groombu01,4.918125,1.4768602540834845,0.49206349206349204,786,1992-06-20,2005-09-24,200.0,4844.0,27.484931506849314,N
1395,grossdo01,3.5516666666666663,1.2989949748743719,0.4761904761904762,145,1955-07-21,1960-05-25,186.0,1770.0,24.567123287671233,N
1396,grosske01,4.2733333333333325,1.4089508240653892,0.47333333333333333,478,1983-06-25,1997-07-25,203.0,5144.0,22.493150684931507,N
1397,grosski01,5.118333333333333,1.5846501128668171,0.4666666666666667,73,1990-04-21,2000-05-29,195.0,3691.0,26.32054794520548,N
1398,grother02,4.8,1.2272727272727273,0.0,7,1947-09-11,1949-05-04,185.0,601.0,25.70958904109589,N
1399,grunwal01,6.32,2.263157894736842,0.0,11,1955-04-18,1959-09-25,210.0,1621.0,25.30958904109589,N
1400,gryboke01,6.431666666666666,1.6799999999999997,0.6000000000000001,238,2002-04-13,2006-08-29,220.0,1599.0,29.2986301369863,N
1401,grzenjo01,4.4037500000000005,1.4383116883116882,0.5185185185185185,219,1961-04-26,1972-09-23,180.0,4168.0,24.33150684931507,N
1402,guantce01,3.479,1.2571428571428573,0.4603174603174603,363,1982-05-01,1990-07-29,200.0,3011.0,22.345205479452055,N
1403,guarded01,4.5552631578947365,1.3147494707127734,0.42990654205607476,909,1993-06-13,2009-09-30,195.0,5953.0,23.46301369863014,N
1404,gubicma01,5.605714285714286,1.3605697151424287,0.49253731343283585,384,1984-04-06,1997-04-11,215.0,4753.0,22.276712328767122,N
1405,guettle01,4.8933333333333335,1.4263291139240506,0.5135135135135135,425,1984-09-12,1996-07-13,225.0,4322.0,26.715068493150685,N
1406,guevaca01,5.84,1.7837837837837838,1.0,10,2008-06-02,2008-07-02,190.0,30.0,26.435616438356163,N
1407,guidrro01,3.5414285714285714,1.1835284280936456,0.6513409961685823,379,1975-07-27,1988-09-27,161.0,4811.0,25.583561643835615,N
1408,guinnsk01,3.4233333333333333,1.7727272727272725,0.3333333333333333,39,1968-05-07,1971-09-24,180.0,1235.0,24.364383561643837,N
1409,gulledo01,3.1333333333333333,1.2273381294964028,0.6855345911949686,284,1970-04-10,1978-07-09,190.0,3012.0,19.284931506849315,N
1410,gullibi01,3.7813333333333334,1.281640625,0.5436241610738255,398,1979-09-26,1994-08-07,200.0,5429.0,20.747945205479454,N
1411,gumpeda01,8.707999999999998,1.4668304668304666,0.6,86,1982-07-25,1987-05-29,190.0,1769.0,24.578082191780823,N
1412,gundeer01,5.404545454545454,1.5633187772925765,0.4210526315789474,254,1990-04-11,2000-05-17,175.0,3689.0,24.29041095890411,N
1413,gurala01,4.5588235294117645,1.2799218368343919,0.5650224215246638,405,1970-04-30,1985-07-27,170.0,5567.0,23.34246575342466,N
1414,guthrma01,4.146842105263158,1.3998637602179838,0.4857142857142857,766,1989-07-25,2003-09-28,192.0,5178.0,24.578082191780823,N
1415,guzmaan01,4.8725,1.426751592356688,0.23076923076923078,88,2006-04-26,2009-09-08,190.0,1231.0,25.33150684931507,N
1416,guzmado01,15.3,3.0,0.0,8,1999-09-09,2000-06-07,210.0,272.0,24.704109589041096,N
1417,guzmage01,4.13,1.4066985645933014,0.5555555555555556,17,2000-07-06,2001-06-04,180.0,333.0,28.53150684931507,N
1418,guzmajo01,4.4875,1.3680914783555675,0.5194805194805194,193,1985-09-10,1994-05-23,160.0,3177.0,22.706849315068492,N
1419,guzmajo02,10.5,2.625,1.0,7,1991-06-08,1992-06-28,155.0,386.0,20.446575342465753,N
1420,guzmaju01,7.379166666666667,1.3665168539325843,0.5352941176470588,240,1991-06-07,2000-04-07,190.0,3227.0,25.446575342465753,N
1421,guzmasa01,5.2875,1.5,0.3333333333333333,12,1969-09-30,1972-04-18,180.0,931.0,20.75890410958904,N
1422,haasda01,5.6000000000000005,1.5647840531561465,0.5833333333333334,43,1991-09-08,1993-06-13,200.0,644.0,26.7013698630137,N
1423,haasmo01,4.235833333333334,1.3009063444108762,0.546448087431694,269,1976-09-08,1987-06-19,180.0,3936.0,20.7013698630137,N
1424,habyajo01,3.666923076923077,1.3581715716969316,0.52,348,1985-09-29,1996-06-08,195.0,3905.0,21.75890410958904,N
1425,hackeer01,3.8633333333333333,1.6666666666666667,0.0,9,2009-09-22,2012-08-25,230.0,1068.0,26.742465753424657,N
1426,hackewa02,6.54,1.2600000000000002,0.4105960264900662,316,1948-09-24,1961-09-29,185.0,4753.0,24.747945205479454,N
1427,hackmlu01,6.878,1.5613207547169812,0.4736842105263158,149,1999-09-01,2003-09-27,195.0,1487.0,25.682191780821917,N
1428,haddiha01,3.6526666666666667,1.232662192393736,0.5461847389558232,531,1952-08-20,1965-08-28,170.0,4756.0,27.65205479452055,N
1429,haefnmi01,3.9460000000000006,1.3575000000000002,0.46153846153846156,262,1943-04-22,1950-09-28,160.0,2716.0,31.326027397260273,N
1430,haegech01,7.786,1.7469879518072289,0.22222222222222227,34,2006-05-10,2010-06-24,210.0,1506.0,23.36986301369863,N
1431,hagenke01,3.645,1.7191011235955056,0.6,13,1983-06-04,1984-09-29,185.0,483.0,23.438356164383563,N
1432,halamjo01,4.932,1.4544456641053787,0.5384615384615385,262,1998-04-02,2006-06-10,215.0,2991.0,26.268493150684932,N
1433,haliced01,4.0425,1.2615239887111946,0.45454545454545453,192,1974-07-08,1980-10-01,220.0,2277.0,24.53150684931507,N
1434,hallbo02,5.573333333333333,1.6373493975903615,0.3333333333333333,89,1949-04-23,1953-09-26,195.0,1617.0,26.326027397260273,N
1435,hallda01,5.288,1.5396825396825398,0.29411764705882354,130,1994-04-30,1998-08-11,205.0,1564.0,30.34794520547945,N
1436,halldi01,3.8081250000000004,1.1018788039163798,0.5535714285714286,669,1952-04-15,1971-09-25,200.0,7102.0,22.301369863013697,N
